site,x,y,z,reference_psi,hardware_psi,reference_density,hardware_density,density_error
259,3,0,4,10577.310958862305,10577.310958862299,111879507.1204686,111879507.1204685,-1.0430812835693359e-07
260,4,0,4,-11207.425445556641,-11207.425445556601,125606385.11771047,125606385.11770956,-9.0897083282470703e-07
261,5,0,4,-2255.8868103027344,-2255.8868103026998,5089025.3008978451,5089025.3008976895,-1.5553086996078491e-07
262,6,0,4,23311.116317749023,23311.116317749002,543408143.97962475,543408143.97962379,-9.5367431640625e-07
263,7,0,4,-8113.4883728027344,-8113.4883728026998,65828693.575605161,65828693.575604603,-5.5879354476928711e-07
264,0,1,4,-20128.279541015625,-20128.2795410156,405147637.28126818,405147637.28126717,-1.0132789611816406e-06
265,1,1,4,-30301.950637817383,-30301.950637817401,918208212.45672131,918208212.45672238,1.0728836059570312e-06
266,2,1,4,16560.102645874023,16560.102645874002,274236999.64188385,274236999.64188313,-7.152557373046875e-07
267,3,1,4,17806.844009399414,17806.8440093994,317083693.57508379,317083693.57508326,-5.3644180297851562e-07
268,4,1,4,-30885.234497070312,-30885.234497070302,953897709.93902206,953897709.93902135,-7.152557373046875e-07
269,5,1,4,12543.527908325195,12543.527908325201,157340092.38693306,157340092.38693318,1.1920928955078125e-07
270,6,1,4,8168.5260009765625,8168.5260009765998,66724817.028630152,66724817.028630763,6.1094760894775391e-07
271,7,1,4,8026.53515625,8026.53515625,64425266.614517212,64425266.614517212,0
272,0,2,4,-6163.5251770019531,-6163.5251770020004,37989042.607536957,37989042.607537538,5.8114528656005859e-07
273,1,2,4,-27513.235443115234,-27513.235443115202,756978124.5482924,756978124.54829049,-1.9073486328125e-06
274,2,2,4,29721.571563720703,29721.571563720699,883371816.21737111,883371816.21737087,-2.384185791015625e-07
275,3,2,4,-25100.830856323242,-25100.830856323199,630051709.67774904,630051709.67774677,-2.2649765014648438e-06
276,4,2,4,16587.99919128418,16587.999191284202,275161717.1700446,275161717.17004532,7.152557373046875e-07
277,5,2,4,-22838.329544067383,-22838.329544067401,521589296.36342108,521589296.36342192,8.3446502685546875e-07
278,6,2,4,-980.02687072753906,-980.02687072749995,960452.66734801256,960452.66734793596,-7.6601281762123108e-08
279,7,2,4,-7897.6206207275391,-7897.6206207275,62372411.468940839,62372411.468940221,-6.1839818954467773e-07
280,0,3,4,-30285.317779541016,-30285.317779541001,917200473.00778317,917200473.00778222,-9.5367431640625e-07
281,1,3,4,-16223.833831787109,-16223.8338317871,263212784.20144001,263212784.20143971,-2.9802322387695312e-07
282,2,3,4,-3787.2326354980469,-3787.232635498,14343131.035381481,14343131.035381127,-3.5390257835388184e-07
283,3,3,4,-19353.602188110352,-19353.602188110399,374561917.65562981,374561917.6556316,1.7881393432617188e-06
284,4,3,4,-17104.289474487305,-17104.289474487301,292556718.42705721,292556718.42705709,-1.1920928955078125e-07
285,5,3,4,-29891.931518554688,-29891.931518554698,893527569.90996313,893527569.90996385,7.152557373046875e-07
286,6,3,4,11425.963409423828,11425.963409423801,130552639.83349219,130552639.83349156,-6.2584877014160156e-07
287,7,3,4,-10657.074935913086,-10657.0749359131,113573246.18966691,113573246.18966721,2.9802322387695312e-07
288,0,4,4,-9755.4664001464844,-9755.4664001465007,95169124.684387013,95169124.684387326,3.1292438507080078e-07
289,1,4,4,32330.983657836914,32330.9836578369,1045292504.2833176,1045292504.2833166,-9.5367431640625e-07
290,2,4,4,10172.386276245117,10172.386276245101,103477442.55314,103477442.55313967,-3.2782554626464844e-07
291,3,4,4,-14632.880111694336,-14632.8801116943,214121180.36321965,214121180.36321858,-1.0728836059570312e-06
292,4,4,4,-27376.638793945312,-27376.638793945302,749480351.65415144,749480351.65415084,-5.9604644775390625e-07
293,5,4,4,18436.495056152344,18436.4950561523,339904349.95552981,339904349.9555282,-1.6093254089355469e-06
294,6,4,4,-26637.712982177734,-26637.712982177702,709567752.9208802,709567752.92087841,-1.7881393432617188e-06
295,7,4,4,20231.734085083008,20231.734085083001,409323064.08950955,409323064.08950925,-2.9802322387695312e-07
296,0,5,4,32749.061340332031,32749.061340331999,1072501018.67283,1072501018.6728278,-2.1457672119140625e-06
297,1,5,4,30934.409896850586,30934.4098968506,956937715.66636753,956937715.66636837,8.3446502685546875e-07
298,2,5,4,-13754.01123046875,-13754.011230468799,189172824.9278605,189172824.92786184,1.3411045074462891e-06
299,3,5,4,1543.60986328125,1543.6098632812,2382731.4100191593,2382731.4100190047,-1.5459954738616943e-07
300,4,5,4,-12257.298004150391,-12257.2980041504,150241354.36254916,150241354.36254936,2.0861625671386719e-07
301,5,5,4,20609.102737426758,20609.102737426801,424735115.64181107,424735115.64181286,1.7881393432617188e-06
302,6,5,4,13429.526519775391,13429.5265197754,180352182.54535052,180352182.54535076,2.384185791015625e-07
303,7,5,4,29518.967987060547,29518.9679870605,871369471.02110541,871369471.02110255,-2.86102294921875e-06
304,0,6,4,-11456.335784912109,-11456.3357849121,131247629.61665776,131247629.61665756,-2.0861625671386719e-07
305,1,6,4,-29971.845458984375,-29971.8454589844,898311520.21724224,898311520.21724379,1.5497207641601562e-06
306,2,6,4,-27372.532913208008,-27372.532913208001,749255558.08465564,749255558.08465528,-3.5762786865234375e-07
307,3,6,4,31691.807083129883,31691.807083129901,1004370636.1943214,1004370636.1943226,1.1920928955078125e-06
308,4,6,4,-18345.573059082031,-18345.573059081999,336560050.86611646,336560050.86611521,-1.2516975402832031e-06
309,5,6,4,-25661.426483154297,-25661.426483154301,658508809.15033269,658508809.15033293,2.384185791015625e-07
310,6,6,4,30164.194519042969,30164.194519043001,909878630.98266184,909878630.98266387,2.0265579223632812e-06
311,7,6,4,-5646.5002136230469,-5646.5002136229996,31882964.662445113,31882964.66244458,-5.3271651268005371e-07
312,0,7,4,23771.650054931641,23771.650054931601,565091346.33413148,565091346.33412957,-1.9073486328125e-06
313,1,7,4,-26179.98014831543,-26179.980148315401,685391360.56619,685391360.56618845,-1.5497207641601562e-06
314,2,7,4,30219.316497802734,30219.316497802702,913207089.59437251,913207089.59437048,-2.0265579223632812e-06
315,3,7,4,-9653.5512084960938,-9653.5512084960992,93191050.935056388,93191050.935056493,1.0430812835693359e-07
316,4,7,4,2091.5906829833984,2091.5906829833998,4374751.5851429589,4374751.5851429645,5.5879354476928711e-09
317,5,7,4,5359.8090515136719,5359.8090515137001,28727553.068687886,28727553.068688188,3.0174851417541504e-07
318,6,7,4,12618.055023193359,12618.055023193399,159215312.56833518,159215312.56833619,1.0132789611816406e-06
319,7,7,4,16314.492904663086,16314.4929046631,266162678.73630217,266162678.73630264,4.76837158203125e-07
320,0,0,5,-32175.302429199219,-32175.302429199201,1035250086.4104332,1035250086.410432,-1.1920928955078125e-06
321,1,0,5,15341.010940551758,15341.0109405518,235346616.67812872,235346616.67813,1.2814998626708984e-06
322,2,0,5,19795.090667724609,19795.090667724598,391845614.5434379,391845614.54343748,-4.1723251342773438e-07
323,3,0,5,11851.11750793457,11851.117507934599,140448986.18687329,140448986.186874,7.152557373046875e-07
324,4,0,5,27030.681488037109,27030.681488037098,730657741.70771205,730657741.70771146,-5.9604644775390625e-07
325,5,0,5,32129.643859863281,32129.643859863299,1032314014.5616503,1032314014.5616515,1.1920928955078125e-06
326,6,0,5,-5284.6628112792969,-5284.6628112792996,27927661.0289184,27927661.02891843,2.9802322387695312e-08
327,7,0,5,-17305.217864990234,-17305.217864990202,299470565.35477716,299470565.35477602,-1.1324882507324219e-06
328,0,1,5,-6424.4936828613281,-6424.4936828612999,41274119.08112511,41274119.081124753,-3.5762786865234375e-07
329,1,1,5,2671.1830596923828,2671.1830596924001,7135218.9383875597,7135218.9383876519,9.2200934886932373e-08
330,2,1,5,-24682.516357421875,-24682.5163574219,609226613.73439837,609226613.73439968,1.3113021850585938e-06
331,3,1,5,-26747.003646850586,-26747.0036468506,715402204.0846386,715402204.08463931,7.152557373046875e-07
332,4,1,5,3359.9624176025391,3359.9624176025,11289347.447701499,11289347.447701236,-2.6263296604156494e-07
333,5,1,5,-1198.429931640625,-1198.4299316406,1436234.3010521531,1436234.3010520933,-5.9837475419044495e-08
334,6,1,5,-28473.975952148438,-28473.975952148401,810767306.5235275,810767306.52352548,-2.0265579223632812e-06
335,7,1,5,9173.1478118896484,9173.1478118895993,84146640.778775841,84146640.778774947,-8.9406967163085938e-07
336,0,2,5,6231.17919921875,6231.1791992188,38827594.212776423,38827594.212777048,6.2584877014160156e-07
337,1,2,5,10958.737335205078,10958.7373352051,120093923.9820177,120093923.98201817,4.76837158203125e-07
338,2,2,5,-27826.729370117188,-27826.729370117198,774326867.43774247,774326867.43774307,5.9604644775390625e-07
339,3,2,5,-16482.897277832031,-16482.897277831999,271685902.67156261,271685902.67156148,-1.1324882507324219e-06
340,4,2,5,-14975.536849975586,-14975.5368499756,224266703.94497669,224266703.94497713,4.4703483581542969e-07
341,5,2,5,-12483.285934448242,-12483.2859344482,155832427.72119331,155832427.72119227,-1.0430812835693359e-06
342,6,2,5,-30244.024826049805,-30244.024826049801,914701037.6787169,914701037.67871666,-2.384185791015625e-07
343,7,2,5,-8111.3331298828125,-8111.3331298827998,65793725.143934503,65793725.143934295,-2.0861625671386719e-07
344,0,3,5,22636.629943847656,22636.6299438477,512417015.21470034,512417015.21470231,1.9669532775878906e-06
345,1,3,5,20994.154586791992,20994.154586791999,440754526.81411922,440754526.81411958,3.5762786865234375e-07
346,2,3,5,-19142.330947875977,-19142.330947875998,366428834.1180104,366428834.11801124,8.3446502685546875e-07
347,3,3,5,14516.647918701172,14516.647918701199,210733066.79553106,210733066.79553187,8.0466270446777344e-07
348,4,3,5,-20120.555816650391,-20120.555816650402,404836766.37094384,404836766.37094432,4.76837158203125e-07
349,5,3,5,2917.7761840820312,2917.7761840819999,8513417.8603962995,8513417.860396117,-1.8253922462463379e-07
350,6,3,5,-26327.610733032227,-26327.610733032201,693143086.91007364,693143086.91007233,-1.3113021850585938e-06
351,7,3,5,22327.529800415039,22327.529800414999,498518586.98842162,498518586.98841983,-1.7881393432617188e-06
352,0,4,5,-23812.786087036133,-23812.7860870361,567048781.22694159,567048781.22694004,-1.5497207641601562e-06
353,1,4,5,-18574.567642211914,-18574.5676422119,345014563.09510589,345014563.09510535,-5.3644180297851562e-07
354,2,4,5,-27850.063705444336,-27850.0637054443,775626048.39730787,775626048.39730585,-2.0265579223632812e-06
355,3,4,5,25233.186370849609,25233.186370849598,636713694.42603052,636713694.42602992,-5.9604644775390625e-07
356,4,4,5,3838.884033203125,3838.8840332031,14737030.620381892,14737030.6203817,-1.9185245037078857e-07
357,5,4,5,-22260.622436523438,-22260.622436523401,495535311.26145065,495535311.26144904,-1.6093254089355469e-06
358,6,4,5,-11694.304443359375,-11694.3044433594,136756756.41397482,136756756.41397542,5.9604644775390625e-07
359,7,4,5,-32670.593353271484,-32670.593353271499,1067367670.0548269,1067367670.0548278,9.5367431640625e-07
360,0,5,5,32072.087417602539,32072.087417602499,1028618791.3223391,1028618791.3223366,-2.5033950805664062e-06
361,1,5,5,29328.613693237305,29328.613693237301,860167581.16714668,860167581.16714656,-1.1920928955078125e-07
362,2,5,5,-23010.45637512207,-23010.456375122099,529481102.59139591,529481102.59139729,1.3709068298339844e-06
363,3,5,5,-18065.227828979492,-18065.227828979499,326352456.5129351,326352456.51293534,2.384185791015625e-07
364,4,5,5,21494.816864013672,21494.816864013701,462027152.01748657,462027152.01748782,1.2516975402832031e-06
365,5,5,5,-29565.205261230469,-29565.205261230501,874101362.13868976,874101362.13869178,2.0265579223632812e-06
366,6,5,5,-19151.468185424805,-19151.468185424801,366778733.65733844,366778733.65733832,-1.1920928955078125e-07
367,7,5,5,16462.565994262695,16462.565994262699,271016079.11545449,271016079.11545461,1.1920928955078125e-07
368,0,6,5,-9651.1224670410156,-9651.1224670409993,93144164.873823866,93144164.873823538,-3.2782554626464844e-07
369,1,6,5,-17194.63053894043,-17194.630538940401,295655319.37066287,295655319.37066185,-1.0132789611816406e-06
370,2,6,5,-16815.392623901367,-16815.3926239014,282757429.0959565,282757429.09595764,1.1324882507324219e-06
371,3,6,5,22241.874923706055,22241.874923706098,494701000.12178421,494701000.12178618,1.9669532775878906e-06
372,4,6,5,394.06880187988281,394.06880187989998,155290.22061504633,155290.22061505986,1.3533281162381172e-08
373,5,6,5,-8078.5480041503906,-8078.5480041503997,65262937.855362259,65262937.855362408,1.4901161193847656e-07
374,6,6,5,9213.4425964355469,9213.4425964354996,84887524.477812991,84887524.477812126,-8.6426734924316406e-07
375,7,6,5,21075.371520996094,21075.371520996101,444171284.7480132,444171284.7480135,2.9802322387695312e-07
376,0,7,5,23476.974822998047,23476.974822998,551168346.83968413,551168346.83968198,-2.1457672119140625e-06
377,1,7,5,-15186.791320800781,-15186.791320800799,230638630.62154993,230638630.6215505,5.6624412536621094e-07
378,2,7,5,-19563.377136230469,-19563.377136230501,382725724.97438508,382725724.97438633,1.2516975402832031e-06
379,3,7,5,-8437.4215850830078,-8437.4215850830005,71190083.004424661,71190083.004424527,-1.3411045074462891e-07
380,4,7,5,-9321.2431793212891,-9321.2431793213,86885574.408043653,86885574.408043861,2.0861625671386719e-07
381,5,7,5,-6704.2013702392578,-6704.2013702392996,44946316.01271794,44946316.012718506,5.6624412536621094e-07
382,6,7,5,-6454.0851593017578,-6454.0851593017996,41655215.243519194,41655215.243519738,5.4389238357543945e-07
383,7,7,5,7164.9466094970703,7164.9466094971003,51336459.916943565,51336459.916943997,4.3213367462158203e-07
384,0,0,6,-15370.912399291992,-15370.912399291999,236264947.98670831,236264947.98670852,2.0861625671386719e-07
385,1,0,6,21815.301086425781,21815.301086425799,475907361.4914099,475907361.49141067,7.7486038208007812e-07
386,2,0,6,-16466.238037109375,-16466.2380371094,271136995.0947476,271136995.09474844,8.3446502685546875e-07
387,3,0,6,-6558.5292510986328,-6558.5292510986001,43014305.937516391,43014305.937515967,-4.246830940246582e-07
388,4,0,6,-16175.201629638672,-16175.201629638699,261637147.75946555,261637147.75946644,8.9406967163085938e-07
389,5,0,6,-23726.588500976562,-23726.588500976599,562951001.89467323,562951001.89467502,1.7881393432617188e-06
390,6,0,6,6861.4991455078125,6861.4991455077998,47080170.523804441,47080170.52380427,-1.7136335372924805e-07
391,7,0,6,-14556.175628662109,-14556.1756286621,211882248.93245676,211882248.93245649,-2.6822090148925781e-07
392,0,1,6,-1257.4074096679688,-1257.4074096679999,1581073.393887911,1581073.3938879892,7.8231096267700195e-08
393,1,1,6,-27280.088439941406,-27280.088439941399,744203225.2910248,744203225.29102433,-4.76837158203125e-07
394,2,1,6,-13724.903747558594,-13724.903747558599,188372982.87974793,188372982.87974808,1.4901161193847656e-07
395,3,1,6,19201.839385986328,19201.839385986299,368710635.80521584,368710635.8052147,-1.1324882507324219e-06
396,4,1,6,14662.403289794922,14662.4032897949,214986070.23258895,214986070.23258832,-6.2584877014160156e-07
397,5,1,6,583.10525512695312,583.10525512699996,340011.73855666909,340011.73855672369,5.4598785936832428e-08
398,6,1,6,-31783.39289855957,-31783.392898559599,1010184064.1442069,1010184064.1442088,1.9073486328125e-06
399,7,1,6,26926.73762512207,26926.737625122099,725049199.1321646,725049199.13216615,1.5497207641601562e-06
400,0,2,6,2489.9238891601562,2489.9238891601999,6199720.9738104381,6199720.9738106551,2.1699815988540649e-07
401,1,2,6,-24422.480911254883,-24422.480911254901,596457573.86060917,596457573.86061001,8.3446502685546875e-07
402,2,2,6,-2649.0872497558594,-2649.0872497558998,7017663.2568190629,7017663.2568192771,2.1420419216156006e-07
403,3,2,6,21886.809417724609,21886.809417724598,479032426.48779863,479032426.48779815,-4.76837158203125e-07
404,4,2,6,10900.610229492188,10900.6102294922,118823303.37530972,118823303.37531,2.8312206268310547e-07
405,5,2,6,21540.07861328125,21540.078613281199,463974986.6663363,463974986.66633409,-2.2053718566894531e-06
406,6,2,6,-13184.331680297852,-13184.331680297901,173826601.85610557,173826601.85610688,1.3113021850585938e-06
407,7,2,6,18133.964950561523,18133.964950561502,328840684.82819378,328840684.82819301,-7.7486038208007812e-07
408,0,3,6,-12027.227981567383,-12027.227981567399,144654212.92059743,144654212.92059782,3.8743019104003906e-07
409,1,3,6,-1431.4681549072266,-1431.4681549072,2049101.0785134996,2049101.0785134234,-7.6135620474815369e-08
410,2,3,6,-14870.61669921875,-14870.616699218799,221135241.01508355,221135241.01508501,1.4603137969970703e-06
411,3,3,6,25285.048004150391,25285.048004150402,639333652.57218969,639333652.57219017,4.76837158203125e-07
412,4,3,6,-11190.885345458984,-11190.885345459001,125235914.81520866,125235914.81520902,3.5762786865234375e-07
413,5,3,6,-1198.5754852294922,-1198.5754852294999,1436583.1937931126,1436583.1937931313,1.862645149230957e-08
414,6,3,6,-18675.102691650391,-18675.102691650402,348759460.54368764,348759460.54368806,4.1723251342773438e-07
415,7,3,6,19213.187698364258,19213.187698364301,369146581.53257567,369146581.53257734,1.6689300537109375e-06
416,0,4,6,21969.032577514648,21969.032577514601,482638392.39189994,482638392.39189786,-2.0861625671386719e-06
417,1,4,6,13037.236801147461,13037.236801147499,169969543.40919369,169969543.40919468,9.8347663879394531e-07
418,2,4,6,-9566.8519287109375,-9566.8519287108993,91524655.825880185,91524655.825879455,-7.3015689849853516e-07
419,3,4,6,-29994.884613037109,-29994.884613037098,899693102.94941032,899693102.94940972,-5.9604644775390625e-07
420,4,4,6,-19258.557861328125,-19258.5578613281,370892050.89812332,370892050.89812237,-9.5367431640625e-07
421,5,4,6,-8173.0362091064453,-8173.0362091063998,66798520.875365056,66798520.875364311,-7.4505805969238281e-07
422,6,4,6,-29977.10041809082,-29977.100418090798,898626549.47630084,898626549.47629952,-1.3113021850585938e-06
423,7,4,6,30497.217590332031,30497.217590331999,930080280.75205743,930080280.75205553,-1.9073486328125e-06
424,0,5,6,28803.424987792969,28803.424987793001,829637291.02741635,829637291.02741826,1.9073486328125e-06
425,1,5,6,25399.775772094727,25399.775772094701,645148609.2726903,645148609.27268898,-1.3113021850585938e-06
426,2,5,6,18097.07405090332,18097.074050903298,327504089.20387828,327504089.20387751,-7.7486038208007812e-07
427,3,5,6,-11725.336669921875,-11725.3366699219,137483520.02301461,137483520.0230152,5.9604644775390625e-07
428,4,5,6,32724.922210693359,32724.922210693399,1070920533.6959316,1070920533.6959342,2.6226043701171875e-06
429,5,5,6,16453.975524902344,16453.9755249023,270733310.57408535,270733310.57408392,-1.430511474609375e-06
430,6,5,6,27988.083023071289,27988.0830230713,783332791.30633128,783332791.30633187,5.9604644775390625e-07
431,7,5,6,-28213.633544921875,-28213.6335449219,796009117.80714083,796009117.80714238,1.5497207641601562e-06
432,0,6,6,23883.047897338867,23883.0478973389,570399976.86658251,570399976.86658406,1.5497207641601562e-06
433,1,6,6,-24240.275054931641,-24240.275054931601,587590934.73874116,587590934.73873925,-1.9073486328125e-06
434,2,6,6,14757.095825195312,14757.0958251953,217771877.19399691,217771877.19399655,-3.5762786865234375e-07
435,3,6,6,32169.65869140625,32169.658691406199,1034886940.3215697,1034886940.3215665,-3.2186508178710938e-06
436,4,6,6,16858.015777587891,16858.015777587902,284192695.95740223,284192695.95740265,4.1723251342773438e-07
437,5,6,6,15075.154190063477,15075.1541900635,227260273.85418838,227260273.8541891,7.152557373046875e-07
438,6,6,6,11654.427291870117,11654.427291870101,135825675.50148705,135825675.50148666,-3.8743019104003906e-07
439,7,6,6,-19397.457611083984,-19397.457611083999,376261361.77380002,376261361.77380055,5.3644180297851562e-07
440,0,7,6,-13824.214797973633,-13824.2147979736,191108914.78051317,191108914.78051227,-8.9406967163085938e-07
441,1,7,6,-17467.872436523438,-17467.872436523401,305126567.45865524,305126567.45865399,-1.2516975402832031e-06
442,2,7,6,13672.620208740234,13672.6202087402,186940543.37245184,186940543.37245092,-9.2387199401855469e-07
443,3,7,6,18435.124313354492,18435.124313354499,339853808.44883394,339853808.44883418,2.384185791015625e-07
444,4,7,6,8523.9400482177734,8523.9400482178007,72657553.945610821,72657553.945611283,4.6193599700927734e-07
445,5,7,6,-11435.251327514648,-11435.251327514599,130764972.92342553,130764972.92342441,-1.1175870895385742e-06
446,6,7,6,19866.916427612305,19866.916427612301,394694368.34173167,394694368.34173149,-1.7881393432617188e-07
447,7,7,6,13218.494247436523,13218.4942474365,174728590.16951245,174728590.16951182,-6.2584877014160156e-07
448,0,0,7,25080.43440246582,25080.434402465798,629028189.81639099,629028189.81638992,-1.0728836059570312e-06
449,1,0,7,28842.20182800293,28842.201828002901,831872606.28725553,831872606.28725386,-1.6689300537109375e-06
450,2,0,7,-20195.976547241211,-20195.9765472412,407877468.69671702,407877468.69671661,-4.1723251342773438e-07
451,3,0,7,-14908.071166992188,-14908.0711669922,222250585.92010379,222250585.92010418,3.8743019104003906e-07
452,4,0,7,7258.0802001953125,7258.0802001952998,52679728.192467228,52679728.192467041,-1.862645149230957e-07
453,5,0,7,32046.18359375,32046.18359375,1026957882.9243317,1026957882.9243317,0
454,6,0,7,881.11570739746094,881.11570739750005,776364.889822528,776364.88982259692,6.891787052154541e-08
455,7,0,7,24109.849304199219,24109.849304199201,581284833.47119558,581284833.47119462,-9.5367431640625e-07
456,0,1,7,-24739.963607788086,-24739.9636077881,612065799.31467891,612065799.31467962,7.152557373046875e-07
457,1,1,7,-15073.008346557617,-15073.008346557601,227195580.61539561,227195580.6153951,-5.0663948059082031e-07
458,2,1,7,-30173.556106567383,-30173.556106567401,910443488.11616981,910443488.11617088,1.0728836059570312e-06
459,3,1,7,9292.1388549804688,9292.1388549804997,86343844.500237733,86343844.500238314,5.8114528656005859e-07
460,4,1,7,-24368.545822143555,-24368.545822143598,593826025.48591006,593826025.4859122,2.1457672119140625e-06
461,5,1,7,-17380.969635009766,-17380.969635009798,302098105.4531315,302098105.45313263,1.1324882507324219e-06
462,6,1,7,-17733.044921875,-17733.044921875,314460882.20123672,314460882.20123672,0
463,7,1,7,22490.297485351562,22490.297485351599,505813480.9796108,505813480.97961247,1.6689300537109375e-06
464,0,2,7,13510.025527954102,13510.0255279541,182520789.76597151,182520789.76597145,-5.9604644775390625e-08
465,1,2,7,7619.8772735595703,7619.8772735596003,58062529.664109632,58062529.664110087,4.5448541641235352e-07
466,2,2,7,32733.899185180664,32733.8991851807,1071508155.8655714,1071508155.8655738,2.384185791015625e-06
467,3,2,7,3325.9856567382812,3325.9856567382999,11062180.588828776,11062180.588828901,1.2479722499847412e-07
468,4,2,7,7864.9595489501953,7864.9595489501999,61857588.706622861,61857588.706622928,6.7055225372314453e-08
469,5,2,7,-7749.3039093017578,-7749.3039093017996,60051711.078719504,60051711.078720152,6.4820051193237305e-07
470,6,2,7,-16462.920852661133,-16462.9208526611,271027763.00098479,271027763.00098366,-1.1324882507324219e-06
471,7,2,7,21825.656982421875,21825.6569824219,476359302.71434075,476359302.71434188,1.1324882507324219e-06
472,0,3,7,-25298.700729370117,-25298.700729370099,640024258.59423208,640024258.59423113,-9.5367431640625e-07
473,1,3,7,28894.503784179688,28894.503784179698,834892348.93397427,834892348.93397486,5.9604644775390625e-07
474,2,3,7,14680.385070800781,14680.385070800799,215513705.82699046,215513705.82699099,5.3644180297851562e-07
475,3,3,7,-681.61790466308594,-681.61790466310003,464602.96795729571,464602.96795731492,1.9208528101444244e-08
476,4,3,7,-32432.582061767578,-32432.5820617676,1051872379.1932881,1051872379.1932895,1.430511474609375e-06
477,5,3,7,-30133.819702148438,-30133.819702148401,908047089.84158933,908047089.84158719,-2.1457672119140625e-06
478,6,3,7,1292.8086242675781,1292.8086242676,1671354.138980628,1671354.1389806843,5.634501576423645e-08
479,7,3,7,-12974.522201538086,-12974.5222015381,168338226.35820469,168338226.35820508,3.8743019104003906e-07
480,0,4,7,16319.672698974609,16319.6726989746,266331717.00165722,266331717.00165692,-2.9802322387695312e-07
481,1,4,7,10046.097259521484,10046.097259521501,100924070.14776509,100924070.14776541,3.2782554626464844e-07
482,2,4,7,-28703.654968261719,-28703.654968261701,823899808.53701568,823899808.5370146,-1.0728836059570312e-06
483,3,4,7,6535.5886077880859,6535.5886077880996,42713918.450249411,42713918.45024959,1.7881393432617188e-07
484,4,4,7,16739.439697265625,16739.4396972656,280208841.37839228,280208841.37839144,-8.3446502685546875e-07
485,5,4,7,29953.599960327148,29953.599960327101,897218150.5833106,897218150.58330774,-2.86102294921875e-06
486,6,4,7,21552.174087524414,21552.1740875244,464496207.8989588,464496207.89895821,-5.9604644775390625e-07
487,7,4,7,9987.4231414794922,9987.4231414794995,99748621.006960094,99748621.006960228,1.3411045074462891e-07
488,0,5,7,-22634.577667236328,-22634.577667236299,512324106.17415357,512324106.1741522,-1.3709068298339844e-06
489,1,5,7,15722.473327636719,15722.473327636701,247196167.53824803,247196167.53824747,-5.6624412536621094e-07
490,2,5,7,-882.71168518066406,-882.71168518069999,779179.91915448778,779179.91915455123,6.3446350395679474e-08
491,3,5,7,-31089.169097900391,-31089.169097900402,966536435.19784462,966536435.19784522,5.9604644775390625e-07
492,4,5,7,-11608.161926269531,-11608.1619262695,134749423.30649355,134749423.30649284,-7.152557373046875e-07
493,5,5,7,13062.016998291016,13062.016998290999,170616288.06364343,170616288.06364301,-4.1723251342773438e-07
494,6,5,7,-17046.921081542969,-17046.921081543001,290597518.36035413,290597518.3603552,1.0728836059570312e-06
495,7,5,7,5470.1002655029297,5470.1002655028997,29921996.914655223,29921996.914654892,-3.3155083656311035e-07
496,0,6,7,20865.878234863281,20865.878234863299,435384874.51214123,435384874.51214194,7.152557373046875e-07
497,1,6,7,9186.8253936767578,9186.8253936767996,84397760.813904122,84397760.813904881,7.5995922088623047e-07
498,2,6,7,-32360.478607177734,-32360.478607177702,1047200575.6856078,1047200575.6856056,-2.1457672119140625e-06
499,3,6,7,27560.794189453125,27560.7941894531,759597376.35339308,759597376.35339177,-1.3113021850585938e-06
500,4,6,7,-2399.8944549560547,-2399.8944549561002,5759493.3949288186,5759493.3949290374,2.1886080503463745e-07
501,5,6,7,-18286.283126831055,-18286.283126831098,334388150.59462613,334388150.59462774,1.6093254089355469e-06
502,6,6,7,-6521.9713897705078,-6521.9713897704996,42536110.808985047,42536110.808984943,-1.0430812835693359e-07
503,7,6,7,11242.627105712891,11242.6271057129,126396664.23811021,126396664.23811041,1.9371509552001953e-07
504,0,7,7,-25152.588470458984,-25152.588470458999,632652706.76426625,632652706.76426697,7.152557373046875e-07
505,1,7,7,18686.781219482422,18686.7812194824,349195792.34480095,349195792.34480011,-8.3446502685546875e-07
506,2,7,7,-16848.601959228516,-16848.601959228501,283875387.980519,283875387.98051846,-5.3644180297851562e-07
507,3,7,7,-17214.149307250977,-17214.149307250998,296326936.37232929,296326936.37233001,7.152557373046875e-07
508,4,7,7,-16348.590179443359,-16348.590179443399,267276400.85539186,267276400.85539317,1.3113021850585938e-06
509,5,7,7,4844.6203155517578,4844.6203155517996,23470346.001856815,23470346.001857217,4.0233135223388672e-07
510,6,7,7,-12684.841598510742,-12684.8415985107,160905206.37930855,160905206.37930751,-1.0430812835693359e-06
511,7,7,7,26835.764999389648,26835.764999389601,720158283.10246646,720158283.10246396,-2.5033950805664062e-06
